EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
461611644,CARL LESNOR FAMILY FOUNDATION,% DANA MARTL,CBIZ MP 88 FROEHLICH FARM BLVD,WOODBURY,NY,11797-0000,0000,03,3,1000,201502,1,04,000000000,1,01,202312,6,6,00,1,12,4252340,2240671,,T22,
461612011,THE DALE AND MAX BERGER FAMILY FOUNDATION,% BLB & G,MAX BERGER CO BLBG 1251 6TH AVENU,NEW YORK,NY,10020-0000,0000,03,3,1000,201307,1,04,000000000,2,01,202312,8,8,00,1,12,16523528,15394793,,T22,
461612758,SAINT IVO FOUNDATION INC,% JOSEPH B ONYIA,2380 BELMONT AVE,BRONX,NY,10458-8208,0000,03,3,1000,201302,1,15,000000000,1,01,202412,2,3,01,0,12,16992,79000,79000,I40,
461612917,KEELER MOTOR CAR COMPANY CHARITABLE FOUNDATION,% ALEXANDER KEELER,PO BOX 11002,LOUDONVILLE,NY,12211-0002,0000,03,3,1000,201407,1,04,000000000,2,01,202406,6,5,00,1,06,3750579,780426,,T22,
461616553,WORLD OLIVET ASSEMBLY INC,% MARIAN SPISAK,115 DOVER FURNACE RD,DOVER PLAINS,NY,12522-5771,0000,03,3,7000,201702,1,15,000000000,1,01,202301,9,8,01,0,01,91611996,17208664,17208664,X90,
461617389,GERSHWIND FOUNDATION,% J ROBERT SMALL,11 TIMES SQUARE,NEW YORK,NY,10036-6600,0000,03,3,1000,201405,1,04,000000000,1,01,202312,7,4,00,1,12,8269604,101419,,T99,
461617516,NORTH SHORE-LIJ HEALTH PLAN INC,% NORTHWELL HEALTH INC,972 BRUSH HOLLOW RD 5TH FL,WESTBURY,NY,11590-1740,0000,03,3,1000,201506,1,16,000000000,1,01,202412,4,6,01,0,12,259020,1245483,1245483,E60,
461617561,NORTH SHORE-LIJ ANESTHESIOLOGY PC,% NORTHWELL HEALTH INC,972 BRUSH HOLLOW RD 5TH FL,WESTBURY,NY,11590-1740,0000,03,3,1000,201710,1,21,000000000,1,01,202312,9,9,01,0,12,59228326,424321624,424321624,E60,
461619178,LOUISE PFISTER CHARITABLE FOUNDATION INC,% LIEBERMAN LLP,575 MADISON AVENUE - 10TH FLOOR,NEW YORK,NY,10022-2511,0000,03,3,1000,201408,1,04,000000000,1,01,202312,6,6,00,1,12,3275781,3109966,,T20,
461619656,DAVID SIMON FOUNDATION,% DAVID J SIMON,250 WEST 55TH STREET 1603,NEW YORK,NY,10019-9710,0000,03,3,1000,201303,1,04,000000000,2,01,202412,6,4,00,1,12,1582707,142298,,T20,
461619821,MORRIS AND MARCY TBEILE FAMILY FOUNDATION INC,,1934 E 15TH ST,BROOKLYN,NY,11229-3308,0000,03,3,1000,201303,1,04,000000000,1,01,202311,4,4,00,1,11,191685,117534,,T20,
461620249,THE FRIENDS OF WEST 95TH STREET,% DAVID LOPEZ,17 W 95TH ST APT 1,NEW YORK,NY,10025-6784,0000,04,3,1000,201509,2,00,000000000,5,01,202412,0,0,02,0,12,0,0,0,T50,
461620469,KURT & KATHERINE SIMON FOUNDATION FOR THE BENEFIT OF DUKE UNIVERSITY,% MARK MONACO,548 E 87TH ST,NEW YORK,NY,10128-7602,0000,03,3,2000,201407,2,04,000000000,1,01,202312,5,4,00,1,12,520154,329781,,B99,
461621335,RONALD DOMB FOUNDATION INC,% EMPIRE HOSPITALITY GROUP,201 W 79TH ST,NEW YORK,NY,10024-6200,0000,03,3,1000,201405,1,04,000000000,1,01,202412,4,4,00,1,12,382709,420307,,W99,
461621902,HF FOUNDATION,% JACOB HAAS,1936 54TH ST,BROOKLYN,NY,11204-1745,0000,03,3,1000,201307,1,04,000000000,2,01,202406,1,3,00,1,06,4059,61000,,T20,
461622453,GOLDEN RETRIEVER CLUB OF WESTERN NEW YORK,% MARK BESSEY,21 HILLSIDE DR,HILTON,NY,14468-1406,0000,07,3,1000,201409,2,00,000000000,1,01,202412,0,0,02,0,12,0,0,0,N50,
461623714,SEGULAH FOUNDATION,,946 47TH ST,BROOKLYN,NY,11219-0000,0000,03,3,1000,201312,1,04,000000000,1,01,202212,4,1,00,1,12,435739,1,,T21,
461624579,RED BUTTERFLY FOUNDATION,% WIGGIN DANA,437 MADISON AVE 35TH FL,NEW YORK,NY,10022-7001,0000,03,3,1000,201502,1,04,000000000,1,01,202412,8,7,00,1,12,20048179,6088801,,T12,
461625938,MUTUAL FAITH MINISTRIES AND NETWORK,% TAX INSIGHTS LLC - MARK CAMARATA,2300 BUFFALO RD BLDG 600-A,ROCHESTER,NY,14624-1368,0000,03,3,1000,201408,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,X99,
461626044,CREATIVE MINDS MONTESSORI,,169 GENESEE ST,AUBURN,NY,13021-3534,0000,03,3,2000,201607,1,11,000000000,1,01,202406,3,4,01,0,06,62903,102535,102535,B20,REINGARD MIRZA GEN PTR
461626869,CONGREGATION TALMIDIM,,58 LEE AVE,BROOKLYN,NY,11211-7216,0000,03,3,7100,201406,1,10,000000000,1,01,,0,0,06,0,12,,,,X30,
461627015,ACT OF RANDOM KINDNESS,,5301 SNYDER AVE APT C2,BROOKLYN,NY,11203-4527,0000,03,3,1000,201909,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,P60,
461630227,PARENT BOOSTER USA INC,% DEBORAH AIELLO,100 RANDALL RD,SHOREHAM,NY,11786-2364,5271,03,9,2100,200510,1,16,000000000,1,01,202407,0,0,02,0,07,0,0,0,B112,SWR PRODELL MIDDLE SCHOOL PARENT TE
461631894,AUTISM FRIENDLY SPACES INC,% JAMIE BLEIWELSS,175 E 96TH ST APT 25R,NEW YORK,NY,10128-6213,0000,03,3,2000,201410,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,G84,
461632165,SWIM SAFE NEW YORK,% ALAN ZHU,1625 W 6TH ST,BROOKLYN,NY,11223-1340,0000,03,3,1000,201609,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,N67,
461634472,SHELDON POINT FUND INC,% CARL WEINER,PO BOX 2516,BRIARCLIFF,NY,10510-8116,0000,03,3,1000,201309,1,15,000000000,1,01,202412,2,1,02,0,12,18379,1000,1000,P20,
461637480,BDF ROUGH DIAMOND FOUNDATION,% BRIAN D FIX,215 EAST 72ND ST 11-E,NEW YORK,NY,10021-4561,0000,03,3,1000,201408,1,04,000000000,1,01,202310,4,3,00,1,10,249827,47007,,T20,
461638958,GOBIND MARG CHARITABLE SOCIETY INC,,383 JERICHO TPKE,NEW HYDE PARK,NY,11040-0000,0000,03,3,7000,201408,1,10,000000000,1,01,202312,6,5,06,0,12,4753192,720760,720760,X99,
461639047,GKYM INTERNATIONAL,% STEPHEN CHOI,213-48 40TH AVE 2FL,BAYSIDE,NY,11361-2047,0000,03,3,1200,201406,1,15,000000000,1,01,202411,0,0,02,0,11,0,0,0,X99,
461643287,PALUSZEK FAMILY FOUNDATION INC,% STEPHEN PALUSZEK,MR STEPHEN PALUZEK,NEW YORK,NY,10003-0000,0000,03,3,1200,201304,1,04,000000000,1,01,202412,4,3,00,1,12,158984,72790,,T20,
461644148,GLOBAL ALUMNI OF TAIWAN I-CHING UNIVERSITY INC,% LI & ASSOCIATES LLC,142-41 59TH AVE 2FL,FLUSHING,NY,11355-5306,0000,03,3,1000,201405,1,16,000000000,1,01,202411,0,0,02,0,11,0,0,0,B11,
461645912,ST FRANCIS & ST CLARE,,35 CENTER ST,WATERLOO,NY,13165-1022,0928,03,9,1700,194603,1,10,031150120,5,01,,0,0,06,0,12,,,,,
461648093,CONG OF ECHO RIDGE,,3 ECHO RIDGE RD,AIRMONT,NY,10952-4313,0000,03,3,7000,201904,1,10,000000000,1,01,,0,0,06,0,12,,,,X30,
461649392,SYRACUSE CHARGERS SWIMMING INC,,PO BOX 369,BALDWINSVILLE,NY,13027-0369,0000,03,3,1300,202310,1,16,000000000,1,01,,0,0,02,0,12,,,,N67,
461651104,HYETT FOUNDATION INC,,1526 50TH ST,BROOKLYN,NY,11219-3745,0000,03,3,1000,201510,1,04,000000000,1,01,202312,5,2,00,1,12,588445,20000,,T50,
461652259,OUR COMMUNITY CARES,,PO BOX 463,GHENT,NY,12075-0463,0000,03,3,1000,201403,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,P20,
461652393,ANGELS FOR WARRIORS INC,% ROBERLYN CIPRIANO,164 MAIN STREET,HUNTINGTON,NY,11743-6920,0000,03,3,1000,201312,1,15,000000000,1,01,202406,4,4,01,0,06,247981,180028,180028,P60,
461653747,SOUTHERN TIER PREGNANCY CARE CENTER,% STEPHEN PACHLA J PACHLA,205 W HENLEY ST,OLEAN,NY,14760-3537,0000,03,3,1000,201405,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,E99,
461654612,YBH INC,% SOL WAHBA,1649 E 13TH ST,BROOKLYN,NY,11229-1101,0000,03,3,2000,201812,1,11,000000000,1,01,202412,1,4,01,0,12,6839,357140,357140,B24,
461655799,LAMBERT FAMILY FOUNDATION INC,% NICOLE LAMBERT,125 LASER CT,HAUPPAUGE,NY,11788-3911,0000,03,3,1000,201402,1,04,000000000,1,01,202312,4,3,00,1,12,132937,49257,,P40,
461657874,EMERGENCY SHELTER NETWORK OF FAITH-BASED AND COMMUNITY ORGANIZA,% MARK ROSHKIND,4 WEST 43RD STREET 407,NEW YORK,NY,10036-7416,0000,03,3,1000,201303,1,15,000000000,1,01,202312,3,3,01,0,12,69562,58063,58063,P20,
461661818,RIVERS AT REHOBOTH,% VONNE WILLIAMS,263 W 86TH ST,NEW YORK,NY,10024-3103,1125,03,9,7000,195105,1,10,000000000,5,01,,0,0,06,0,06,,,,,
461663077,VITA NOVA INC,,PO BOX 316,PERRY,NY,14530-0316,0000,03,3,1700,201502,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,L40,
461663275,MORESHES AVIVA INC,% MICHAL KLERER,1054 E 28TH ST,BROOKLYN,NY,11210-3742,0000,03,3,2000,201404,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,B99,DBA THE M U S T PROJECT
461664159,JDD COURT HOUSING DEVELOPMENT FUND CORPORATION,,576 E 165TH ST APT B,BRONX,NY,10456-6830,0000,03,3,1000,202202,1,16,000000000,1,01,202306,6,5,01,0,06,4603276,792895,792895,L21,
461665626,PINCHES & CHANIE LANDAU FOUNDATION INC,,5218 11TH AVE,BROOKLYN,NY,11219-3422,0000,03,3,1000,201303,1,04,000000000,1,01,202412,3,4,00,1,12,28039,165000,,T22,
461667730,HEALING SPRING CHRISTIAN MINISTRIES INC,% PETER J BONDZINSKI,57 SISSON RD,S GLENS FALLS,NY,12803-5030,0000,03,3,7000,201401,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,X20,
461668772,THE NATURE OF CITIES INC,% DAVID MADDOX,415 E 52ND ST APT 4FC,NEW YORK,NY,10022-9024,0000,03,3,2000,201508,1,15,000000000,1,01,202312,1,4,01,0,12,2666,226579,226579,C60,NATURE OF CITIES
461671263,REGION XIX NJCAA INC,% ROWAN COLLEGE GLOUCESTER COUNTY,4430 LOCUST AVE,HOMER,NY,13077-8402,0000,03,3,1000,201305,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,N60,
461671837,NACHLAS YITZCHOK YOUTH FARM INC,% SARA SCHECHTER,1111 E 2ND ST,BROOKLYN,NY,11230-3301,0000,03,3,1000,201311,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,O30,
461672141,DARCHEI YITZCHAK INC,,1562 E 37TH ST,BROOKLYN,NY,11234-3418,0000,03,3,7000,201407,1,10,000000000,1,01,202012,0,0,06,0,12,0,0,0,X30,
461677384,FINGER LAKES LEARNING INC,% RICHARD HURLEY,2055 HORNBY RD,BEAVER DAMS,NY,14812-9758,0000,03,3,1200,201406,1,15,000000000,1,01,202412,1,1,02,0,12,2260,500,500,C99,
461680265,MRC MELROSE HOUSING DEVELOPMENT FUND CORPORATION,,576 E 165TH ST APT B,BRONX,NY,10456-6830,0000,03,3,1000,202202,1,16,000000000,1,01,202306,6,5,01,0,06,3679406,544053,544053,L21,
461681020,TEMPLE OF REFUGE INC,,1253 E 80TH ST APT 1,BROOKLYN,NY,11236-4173,0000,03,3,7000,201408,1,10,000000000,1,01,,0,0,06,0,04,,,,X50,
461685807,IGLESIA LONG ISLAND PARA CRISTO INC,% ROANDO ROSALES,177 HARVARD ST,HEMPSTEAD,NY,11550-2830,0000,03,3,7000,201806,1,10,000000000,1,01,202312,4,4,06,0,12,212466,155629,155629,X20,
461686758,FAITHFUL KOREAN BAPTIST CHURCH,,236 W 72ND ST,NEW YORK,NY,10023-2805,6126,03,9,7000,201503,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
461686988,SPLENDOR WORSHIP CHRISTIAN MINISTRIES INC,% GWENDOLYN GRANT,864 PUTNAM AVE,BROOKLYN,NY,11221-2818,0000,03,3,7000,201409,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,X99,
461689465,FAITH DELIVERANCE CHRISTIAN CENTER,,PO BOX 1057,AMITYVILLE,NY,11701-0900,0000,03,3,7000,201408,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
461689772,AFRICAN COMMUNITIES TOGETHER,,127 W 127TH ST STE 221,NEW YORK,NY,10027-3723,0000,03,3,1000,201408,1,15,000000000,1,01,202312,7,6,01,0,12,5552958,3755568,3755568,P20,AMAHA KASSA
461693643,FRATERNAL UNION OF ANOINTED HIGH PRIEST,,192 WINDSOR RD,FISHKILL,NY,12524-3408,0000,10,3,1000,201601,1,00,000000000,5,01,202412,0,0,02,0,12,0,0,0,S82,
461694268,BARBADOS DIASPORA COLLABORATIVE USA - BDC USA - INC,% DR ONEALL PARRIS,455 TARRYTOWN RD,WHITE PLAINS,NY,10607-1313,0000,03,3,1000,201410,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,B99,
461694303,HOUSES OF MALACHI INC,% CYNTHIA LIPFORD,10821 FLATLANDS 7TH STREET,BROOKLYN,NY,11236-0000,0000,03,3,1000,201412,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,L41,
461694635,EAST AURORA LACROSSE ASSOCIATION INC,,535 JEWETT HOLMWOOD RD,EAST AURORA,NY,14052-2148,0000,03,3,1000,201407,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,N65,
461695760,ONEIDA MEDICAL SERVICES PLLC,,321 GENESEE ST,ONEIDA,NY,13421-2611,0000,03,3,1000,201505,1,12,000000000,5,01,202312,4,6,01,0,12,213316,3220104,3220104,E30,DANA J VICK MD SOLE MBR
461697165,OLIVIA BOCCUZZI FOUNDATION INC,% ENZA BOCCUZZI,2264 E 73RD ST,BROOKLYN,NY,11234-6602,0000,03,3,1000,201303,1,15,000000000,1,01,202312,2,1,02,0,12,23481,1535,1535,T21,
461699900,CHABAD LUBAVITCH OF HARLEM INC,% YOSEF Y GANSBOURG,235 W 132ND ST,NEW YORK,NY,10027-7960,0000,03,3,7000,201310,1,10,000000000,1,01,,0,0,06,0,12,,,,X30,
461700092,MARJORIE DIETER MASTIN HISTORICAL SOCIETY,,9 PRATT ST,CANASERAGA,NY,14822-9728,0000,03,3,2000,201709,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,A80,
461702665,CARE DAY CORP,,10 AMBOY STREET,BROOKLYN,NY,11212-5054,0000,03,3,1500,202107,1,15,000000000,1,01,202405,0,0,02,0,05,0,0,0,F60,CHEVONNA HARDY
461703447,STAYUNITED INC,,PO BOX 24,WEST NYACK,NY,10994-0024,0000,03,3,1000,201305,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,T50,
461705323,STOREHOUSE OF HOPE,% KATIE LATOUR,60 BUTTERMILK FALLS RD,WARWICK,NY,10990-3851,0000,03,3,1000,201307,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,P20,
461706203,LAKE KEUKA SAILING FOUNDATION INC,,298 W PULTENEY ST,CORNING,NY,14830-2109,0000,03,3,1200,201407,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,N60,
461707105,PEOPLE FIRST,% CARL ANKRAH,620 PELHAM RD APT 2C,NEW ROCHELLE,NY,10805-1435,0000,03,3,1000,201406,1,15,000000000,1,01,202406,0,0,02,0,06,0,0,0,P99,
461709521,CLAUDIO CARES FOUNDATION INC,% LUIGI COPPOLA,33 MANSION DR,HYDE PARK,NY,12538-1122,0000,03,3,1200,201304,1,15,000000000,1,01,202412,2,2,02,0,12,22287,21822,21822,O12,
461709913,WINGS OF DESTINY,,462 RETFORD AVE,STATEN ISLAND,NY,10312-6417,0000,03,3,2000,201503,1,15,000000000,1,01,202312,1,0,02,0,12,1,0,0,B99,
461714042,HARLEM ONE STOP INC,,502 W 142ND ST,NEW YORK,NY,10031-6163,0000,03,3,1000,201602,1,16,000000000,1,01,202312,4,4,01,0,12,113601,204582,204582,P20,
461715083,AMSTERDAM 2012 INC,% AMSTERDAM NURSING HOME,1060 AMSTERDAM AVE,NEW YORK,NY,10025-1715,0000,03,3,1000,201308,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,P75,AMSTERDAM OF SUFFOLK
461716122,OUTBACKRIDERS INC,% AFRED CHAPPLE,1227 JERSEY SWAMP RD,MORRISONVILLE,NY,12962-3920,0000,07,3,1000,201408,2,00,000000000,1,01,202412,0,0,02,0,12,0,0,0,N99,
461716626,JAH THE SOCIETY ORDER OF CHERUBIM&SERAFIM CHURCH INC 8510,,2970 W 27TH ST APT 901,BROOKLYN,NY,11224-2037,0000,03,3,7000,201605,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,CHURCH
461718556,LONG ISLAND NATURE ORGANIZATION INC,% JAMES MONACO,34 CHAPEL LN,EAST HAMPTON,NY,11937-3112,0000,03,3,1200,201711,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,S80,
461719758,NY TIBETAN SERVICE CENTER INC,,76-09 QUEENS BLVD 3FL,ELMHURST,NY,11373-3740,0000,03,3,1200,201407,1,15,000000000,1,01,202312,3,4,01,0,12,37582,314594,314594,Q99,
461720815,BCC HOUSING DEVELOPMENT CORPORATION,% KEVIN E DRUMM PHD PRESIDENT,907 FRONT STREET,BINGHAMTON,NY,13905-1328,0000,03,3,1000,201406,1,21,000000000,1,01,202406,8,6,01,0,06,17786829,2503528,2503528,L20,
461722439,MACHNE YESHIVE KETANE,,128 RUTLEDGE ST,BROOKLYN,NY,11211-8005,0000,03,3,7000,201704,1,10,000000000,1,01,,0,0,06,0,08,,,,X30,
461722632,CATHOLIC MINISTRY TEAM INC,,9 JAYNE AVE,MELVILLE,NY,11747-1211,0000,03,3,1270,201602,1,15,000000000,1,01,202312,1,1,02,0,12,2520,9650,9650,X22,
461722806,YTV VYOEL MOSHE,,165 CLYMER ST,BROOKLYN,NY,11211-7103,0000,03,3,7000,201905,1,10,000000000,1,01,,0,0,06,0,08,,,,X30,YESHIVA KETANA SATMAR
461723530,WESTERN NEW YORK IMPACT FOUNDATION,,PO BOX 46,CLARENCE CTR,NY,14032-0046,0000,03,3,1000,201306,1,04,000000000,1,01,202412,4,4,00,1,12,231002,155740,,T20,
461723968,AFSNC INC,% JAMES R LEDLEY,40 WEST 57TH STREET 26TH FLOOR,NEW YORK,NY,10019-4001,0000,03,3,1000,201402,1,15,000000000,1,01,202312,4,6,01,0,12,431346,4962645,4962645,Q33,
461725331,5186 CATHOLIC FRATERNAL HOME ASSOCIATION INC,,PO BOX 33,MINOA,NY,13116-0033,0000,02,3,1000,201504,2,00,000000000,1,01,202312,0,0,02,0,12,0,0,0,S47,
461727282,SEEDWORKS FILM FOUNDATION,% SUSAN HAGEDORN,44 S BAYLES AVE STE 218,PRT WASHINGTN,NY,11050-3765,0000,03,3,1000,201312,1,03,000000000,2,01,202412,2,3,00,1,12,15478,41309,,R20,
461728918,LAAMB FAMILY SERVICES INC,,PO BOX 805,NEW YORK,NY,10021-0008,0000,03,3,1000,201409,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,L40,
461733791,SENT BY RAVENS SBR FOOD PANTRY INC,% AUTUMN J STEVENS,40 SPRING ST,LIVONIA,NY,14487-9703,0000,03,3,1000,201302,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,K31,
461734153,CAYUGA COMMUNITY COLLEGE STUDENT HOUSING CORPORATION,% JEFFREY ROSENTHAL,197 FRANKLIN ST,AUBURN,NY,13021-3011,0000,03,3,1000,201303,1,21,000000000,1,01,202406,1,0,02,0,06,1,0,0,B11,
461734923,CHURCH ON THE ROCK INC,,394 OCEAN VIEW AVE,FISHERS ISLAND,NY,06390-0000,0000,03,3,7000,201312,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
461735614,SUFFOLK COALITION OF PUBLIC EMPLOYEES INC,% TIMOTHY MORRIS,2518 MONTAUK HWY,BROOKHAVEN,NY,11719-9501,0000,05,3,3000,201501,2,00,000000000,5,01,202312,3,3,01,0,12,28035,84892,84892,J40,
461738449,GIFT OF WRITING FOUNDATION,% FRANTZ DORSAINVIL,281 PEMACO LN,UNIONDALE,NY,11553-2019,0000,03,3,1000,201409,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,B11,PENCILS FOR PROGRESS
461739437,ROCHESTER MAKERSPACE INC,% ROB STORMS,850 SAINT PAUL ST,ROCHESTER,NY,14605-1065,0000,03,3,2000,201408,1,15,000000000,1,01,202312,4,4,01,0,12,100814,185137,185137,A25,
461741040,FOUNDATION FOR BEDFORD CENTRAL SCHOOLS A NOT-FOR-PROFIT-CORPORATI,% CLARE A SHERWOOD,PO BOX 807,BEDFORD HILLS,NY,10507-0807,0000,03,3,1000,201307,1,15,000000000,1,01,202408,3,3,01,0,08,53011,79532,79532,B122,
