EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
262763162,HEATHER A FREEMAN FOUNDATION,% MICHAEL P FLYNN,4514 HOLLYSHIRE WAY,CLAY,NY,13041-9745,0000,03,3,1000,201006,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,T30,
262766165,CANTON GOLDEN BEAR FOUNDATION INC,,PO BOX 133,CANTON,NY,13617-0133,0000,03,3,1000,202211,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,K30,JOHN C PARCELL IV
262770308,CENTRAL UPSTATE REGIONAL ALLIANCE INC,,115 W FAYETTE ST,SYRACUSE,NY,13202-1305,0000,06,0,2000,201008,2,00,000000000,0,01,202412,0,0,02,0,12,0,0,0,,
262771025,KENMORE VILLAGE IMPROVEMENT SOCIETY,,7 WARREN AVE,KENMORE,NY,14217-0000,0000,03,3,1000,201704,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,S20,
262772109,PLAYERS FOUNDATION FOR THEATRE EDUCATION,,16 GRAMERCY PARK S,NEW YORK,NY,10003-1705,0000,03,3,2000,200808,1,15,000000000,1,01,202404,5,4,01,0,04,765815,271557,267168,A65,
262777010,LUIS ROJAS FOUNDATION,% MICHAEL NIES/NEENA DAVIES,73 E 2ND ST APT 8,NEW YORK,NY,10003-9294,0000,03,3,1000,200912,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,N64,
262778288,STRONG ENOUGH ACHIEVERS FOUNDATION,% PHIL GATES-43RD FLOOR,3347 WICKHAM AVE,BRONX,NY,10469-2735,0000,03,3,1200,202304,1,04,000000000,1,01,,0,0,00,1,12,,,,R01,
262778926,MUSEUM AT BETHEL WOODS,% ERIC FRANCES,PO BOX 222,LIBERTY,NY,12754-0222,0000,03,3,2100,200912,1,15,000000000,1,01,202312,5,6,01,0,12,587997,1209622,1209622,A50,
262781616,ILDUSA INC,% KEVIN PHILLIPS,48 S BROADWAY UNIT 959,NYACK,NY,10960-7400,0000,03,3,1000,200808,1,15,000000000,1,01,202312,4,3,01,0,12,121491,58870,58870,X99,
262786467,GIVOLOGY,% JOHN DECOSTA,PO BOX 2105,NEW YORK,NY,10185-2105,0000,03,3,1000,201001,1,15,000000000,1,01,202309,4,3,02,0,09,145055,33045,33045,T30,
262787163,HUDSON VALLEY WINE & GRAPE ASSOCIATION INC,% DEBBIE GIOQUINDO,331 MCKINSTRY RD,GARDINER,NY,12525-5136,0000,03,3,1000,201201,1,16,000000000,1,01,202406,1,1,02,0,06,7932,2047,2047,K20,
262787205,NEW YORK TRISTATE YOUTH CRICKET DEVELOPMENT INC,% LESTER HOOPER,9318 GLENWOOD RD,BROOKLYN,NY,11236-3424,0000,03,3,1000,202205,1,16,000000000,1,01,,0,0,02,0,01,,,,N60,
262791755,CAIPA FOUNDATION INC,% PEGGY SHENG,202 CANAL STREET SUITE 500,NEW YORK,NY,10013-4517,0000,03,3,1000,200809,1,15,000000000,1,01,202312,6,6,01,0,12,4997221,2473996,2348032,T30,
262796680,NEW GENESIS WORLDWIDE INC,% CLARA MONROE,65-59 PARSON BLVD,FLUSHING,NY,11365-2439,0000,03,3,1200,201003,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,B90,
262802654,COMPASSIONATE SOUL,% MAMUN RASHID,375 MCDONALD AVE,BROOKLYN,NY,11218-2211,0000,03,3,1000,201311,1,15,000000000,5,01,202412,0,0,02,0,12,0,0,0,Q30,
262802801,COUNCIL OF ELDERS FOR AFRICAN CULTURAL HERITAGE INC,% LEE ABRAMSON,326A GREENE AVE,BROOKLYN,NY,11238-5382,0000,03,3,1000,202409,1,16,000000000,1,01,202012,0,0,02,0,12,0,0,0,A99,
262802824,TRUE DIVINITY CHURCH OF CHRIST,% LISA MILLER,3475 THIRD AVENUE,BRONX,NY,10456-4811,0000,03,3,7000,202109,1,10,000000000,1,01,,0,0,06,0,05,,,,X21,
262802879,FRIENDS OF THE LIMA PUBLIC LIBRARY,% PRESIDENT,PO BOX 283,LIMA,NY,14485-0283,0000,03,3,2000,201010,1,16,000000000,5,01,202412,0,0,02,0,12,0,0,0,B117,
262802905,HELP US HELP THE CHILDREN - USA,% NINA MAZURENKO,2205 77TH ST APT B3,EAST ELMHURST,NY,11370-1281,0000,03,3,1200,200902,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,P20,
262803947,MICROFINANCE CLUB OF NEW YORK INC,% SRINI KOPPARAPU,60 E 42ND ST STE 2410,NEW YORK,NY,10165-0011,0000,03,3,1200,200810,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,B60,
262804167,ADKHIGHPEAKS FOUNDATION,,PO BOX 650,DEWITT,NY,13214-0650,0000,03,3,1000,200902,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,C30,
262804661,BRIAN A MCCARTHY FOUNDATION INC,% PKF OCONNOR DAVIES,CO PKFOD 500 MAMARONECK AVENUE,HARRISON,NY,10528-0000,0000,03,3,1000,200808,1,04,000000000,1,01,202412,7,7,00,1,12,8526380,9688213,,T20,
262807978,TAMMY AND SAMUEL KLEIN CHARITABLE FOUNDATION,,1639 51ST ST,BROOKLYN,NY,11204-1417,0000,03,3,1000,200905,1,04,000000000,1,01,202412,1,1,00,1,12,1000,1,,T20,
262808886,BUFFALO ENVY BOOSTER CLUB INC,% ACCOUNTING GROUP OF WESTERN NY,2600 HAMBURG TURNPIKE,LACKAWANNA,NY,14218-2500,0000,03,3,1000,200904,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,N116,
262809366,KOLLEL AHAVAS TORAH,% ESTHER SAMUEL,C/O ARIEL MAIK 301A CENTRAL AVE,LAWRENCE,NY,11559-0000,0000,03,3,1000,201301,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,V33,
262810489,WNET,% CRISTINA KOH-TUNGOL,825 EIGHTH AVENUE 14TH FL,NEW YORK,NY,10019-7435,0000,03,3,2000,200903,1,15,000000000,1,01,202406,9,9,01,0,06,408880024,242659660,138363816,A32,
262810798,C4 CHORAL COMPOSER CONDUCTOR COLLECTIVE,% CHRISTOPHER BAUM,601 W 41ST ST APT 2F,NEW YORK,NY,10036-1944,0000,03,3,2000,200810,1,15,000000000,1,01,202406,3,3,02,0,06,58020,48551,48551,A6B,
262815097,THIRTY THIRD STREET HOUSING DEVELOPMENT FUND COMPANY INC,% JOHN P KAITERIS,27-40 HOYT AVENUE SOUTH 2ND FLOOR,ASTORIA,NY,11102-2000,0000,03,3,1000,201411,1,21,000000000,1,01,202406,2,0,02,0,06,18875,0,0,L19,
262815968,NEWLAND WOOD LADIES AUXILIARY,% SUSAN A MEHAN,PO BOX 621,STILLWATER,NY,12170-0621,0000,03,3,1000,202407,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,M11,
262816621,SECRET PROJECT ROBOT INC,% RACHEL NELSON,401 WYTHE AVE,BROOKLYN,NY,11249-5918,0000,03,3,1000,200902,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,A20,
262819149,HEROES AGAINST DIABETES IN AFRICA,% SOPHIA GITHIRE,6118 N COUNTRY RD,WADING RIVER,NY,11792-1624,0000,03,3,1000,200811,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,P80,
262821050,MORE THAN CONQUERORS MINISTRIES NYC,% ARIEL SOSA,2222 HAVILAND AVE,BRONX,NY,10462-5203,0000,03,3,7000,201008,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
262822241,MILITARY ORDER OF THE WORLD WARS,% PAUL FARINELLA,55 MARLENE DR,SAYVILLE,NY,11782-1426,1300,19,9,1000,195504,1,00,908907000,5,01,202506,0,0,02,0,06,0,0,0,W30,COL ROOSEVELT NEW YORK CHAPTER
262822666,BETTER UNDERSTANDING OF LIFE OF AFRICA INC,% MELISSA FRICKE,PO BOX 147,BAYPORT,NY,11705-0147,0000,03,3,1000,201402,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,Q32,
262830338,PENNINGTON-MOYE POST NO 9251 VETERANS OF FOREIGN WARS,,200 WEST AVE,ROCHESTER,NY,14611-2613,0000,19,3,1000,201607,1,00,000000000,1,01,202406,0,0,02,0,06,0,0,0,W30,
262833632,DE MAZENOD COLLEGE OBU-NORTH AMERICA LTD,% MATTHEW MOONEMALLE TREASURER,40 POLAND PL,STATEN ISLAND,NY,10314-5403,0000,03,3,1000,201009,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,B112,
262833696,STELAC FOUNDATION,% CARLOS E PADULA,654 MADISON AVENUE 11TH FLOOR,NEW YORK,NY,10065-8434,0000,03,3,1000,200810,1,04,000000000,1,01,202412,1,1,00,1,12,450,1,,T22,
262834040,NICOLA-MUSSO CHARITABLE FOUNDATION INC,% LESTER WEINGARTEN,100 JERICHO QUADRANGLE STE 342,JERICHO,NY,11753-2710,0000,03,3,1000,200907,1,04,000000000,1,01,202412,2,2,00,1,12,12049,10000,,T20,
262836899,FRIENDS OF RECOVERY NEW YORK FOR-NY INC,% ANGELIA SMITH-WILSON,1529 WESTERN AVE,ALBANY,NY,12203-3513,0000,03,3,1000,200809,1,15,000000000,1,01,202312,5,6,01,0,12,886264,2067106,1940259,F20,
262838842,STAAR LEADERS OF ROCHESTER,% KELVIN KNIGHT SR,PO BOX 20518,ROCHESTER,NY,14602-0518,0000,03,3,2100,201012,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,B82,
262839968,IMMANUEL MINISTRIES INCORPORATED,% PATRICIA C BROWN-BELL,77 LINDEN BLVD,BROOKLYN,NY,11226-3378,0000,03,3,7000,200809,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
262843561,CHEVRA HATZALAH OF THE ROCKAWAYS AND NASSAU COUNTY,,621 BEACH 9TH ST,FAR ROCKAWAY,NY,11691-5208,0000,03,3,1700,201406,1,16,000000000,1,01,202312,5,2,02,0,12,665158,22826,22826,R99,
262844324,VALATIE ECUMENICAL FOOD PANTRY,% PATRICIA DIGRIGOLI,PO BOX 266,VALATIE,NY,12184-0266,0000,03,3,1000,201012,1,15,000000000,1,01,202412,4,3,01,0,12,164074,59723,59723,K31,
262845161,SAG HARBOR COMMUNITY HOUSING TRUST INC,,PO BOX 143,SAG HARBOR,NY,11963-0003,0000,03,3,1000,200910,1,15,000000000,1,01,202312,6,4,01,0,12,2983054,106032,106032,L80,
262847372,100 BLACK MEN OF SYRACUSE INC,% VINCENT LOVE,2610 SOUTH SALINA STREET,SYRACUSE,NY,13205-1512,0000,03,3,1000,201004,1,15,000000000,1,01,202412,4,4,01,0,12,265305,181525,152482,O30,
262847686,THE BREAD AND GOSPEL OF EASTERN AMERICA INC,% HEE SOO CHON,PO BOX 540802,FLUSHING,NY,11354-0802,0000,03,3,1000,201304,1,15,000000000,1,01,202312,2,3,01,0,12,12498,51057,51057,K31,
262850900,CHAMPS UNITED INC,% ANTHONY N LAMBERT,140 E 87TH ST,BROOKLYN,NY,11236-1243,0000,03,3,1000,201101,1,15,000000000,1,01,202412,4,4,01,0,12,115844,316094,316094,N64,
262853513,AFRICA YOGA PROJECT INC,% LAW OFFICE OF THANIEL J BEINERT,155 BAY RIDGE AVE,BROOKLYN,NY,11220-5108,0000,03,3,1000,200904,1,15,000000000,1,01,202312,2,3,02,0,12,11878,33314,33314,Q19,
262854162,WATERTOWN KOREAN CHURCH INC,,PO BOX 323,WATERTOWN,NY,13601-0000,0000,03,3,7000,200811,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
262857195,LT JOHN MARTINSON MEMORIAL FOUNDATION,% STEVEN MARTINSON,148 NEW DORP LN,STATEN ISLAND,NY,10306-3004,0000,03,3,1000,201003,1,15,000000000,1,01,202405,0,0,02,0,05,0,0,0,T12,
262859671,NEW YORK CITY INTERNATIONAL CHRISTIAN CHURCH INC,% MICHAEL P ODONNELL,68-11 CLYDE STREET APT 2,FLUSHING,NY,11375-5037,0000,03,3,7000,201903,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
262859762,LIVING WORD FAMILY MINISTRIES INC,% FREDLYN SAMUEL,529A MACON ST,BROOKLYN,NY,11233-0000,0000,03,3,7000,200903,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
262867596,AMBASSADOR BASKETS-EXTRAORDINARY INC,% BRENDA WILLIAMA,7150 AUSTIN ST APT 6E,FOREST HILLS,NY,11375-4713,0000,03,3,1000,200901,1,15,000000000,1,01,202412,1,0,02,0,12,500,0,0,P20,
262868502,MIFGASH JEWISH EDUCATIONAL PROGRAM INC,% ROBERT KOVACH,PO BOX 158,SLINGERLANDS,NY,12159-0158,0000,03,3,7000,201607,1,15,000000000,1,01,202406,4,3,01,0,06,156196,88212,81152,X30,MIFGASH
262869103,SIDNEY AND SONDRA FETNER FAMILY FOUNDATION,% JG GOLDSMITH KURZMAN EISENENBERG,C/O KURZMAN 1 N BROADWAY 12TH FL,WHITE PLAINS,NY,10601-0000,0000,03,3,1000,200909,1,04,000000000,1,01,202212,1,1,00,1,12,1736,1,,T22,
262869888,JASON K A MATTER OF HOPE INC,% KRISTENE DOYLE PHD,1553 YORK AVE APT 4B,NEW YORK,NY,10028-6065,0000,03,3,1000,200901,1,15,000000000,1,01,202406,0,0,02,0,06,0,0,0,H12,
262874842,NEMEC FAMILY FUND,% THE AYCO COMPANY LP - NTG,PO BOX 15201,ALBANY,NY,12212-5201,0000,03,3,1000,200906,1,04,000000000,2,01,202412,6,5,00,1,12,2375326,846207,,T22,
262878170,BIOSCIENCE RESOURCE PROJECT INC,,PO BOX 6869,ITHACA,NY,14851-6869,0000,03,3,2000,200812,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,B90,
262878921,ASHVILLE FIRE DEPARTMENT AUXILIARY INC,% GAYLE MARTIN,PO BOX 122,ASHVILLE,NY,14710-0122,0000,03,3,1000,201403,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,M24,
262883163,COURTLANDT CORNERS II HOUSING DEVELOPMENT CORPORATION,% PHIPPS HOUSES,902 BROADWAY,NEW YORK,NY,10010-6002,0000,04,3,3000,200908,2,00,000000000,1,01,202412,0,0,02,0,12,0,0,0,L20,
262883270,COURTLANDT CORNERS I HOUSING DEVELOPMENT FUND CORPORATION,% PHIPPS HOUSES,902 BROADWAY,NEW YORK,NY,10010-6002,0000,04,3,3000,200908,2,00,000000000,1,01,202412,0,0,02,0,12,0,0,0,L20,
262884457,QUEENS REVIVAL CENTER INC,,10120 LIBERTY AVE,OZONE PARK,NY,11417-1725,0000,03,3,7000,200903,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
262885471,BLESSED TRINITY ROMAN CATHOLIC CHURCH,% MONSIGNOR MICHAEL J CURRAN,20425 ROCKAWAY POINT BLVD,BREEZY POINT,NY,11697-2199,0928,03,9,1700,194603,1,10,031150120,5,01,,0,0,06,0,12,,,,,
262885752,NEW AMSTERDAM PRESENTS INC,% SANDBOX SHIPPING,495 HENRY ST,BROOKLYN,NY,11231-5246,0000,03,3,1000,201107,1,15,000000000,1,01,202312,4,4,01,0,12,113244,212935,212935,A68,
262886703,WE ARE OUR WORLD INC,% STUART A WHITE,431 EAST 20TH STREET,NEW YORK,NY,10010-7502,0000,03,3,1000,200812,1,15,000000000,1,01,202406,0,0,02,0,06,0,0,0,T30,
262887812,NEW YORK SOCIETY OF PEDIATRIC CRITICAL CARE MEDICINE INC,% 525 E 68TH STREET ROOM M-508,4802 10TH AVE,BROOKLYN,NY,11219-2916,0000,06,3,2000,200902,2,00,000000000,1,01,202312,0,0,02,0,12,0,0,0,S47,
262890342,INSPIRATIONS ON THE GO INC,% MARISSA WILEY,4046 HARPER AVE,BRONX,NY,10466-2404,0000,03,3,1200,202010,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,P20,
262891465,BUFFALO SPORTS WELLNESS ASSOCIATION INC,% CHAS KIRSCH,341 ENGLEWOOD AVE,BUFFALO,NY,14223-2819,0000,03,3,2000,200905,1,15,000000000,1,01,202412,4,4,01,0,12,143912,273235,273235,B99,
262892504,ELFRIEDA FRANK FOUNDATION,% HUGHES HUBBARD & REED,HUGHES HUBBARD 1 BATTERY PARK PLAZ,NEW YORK,NY,10004-0000,0000,03,3,1000,200809,1,04,000000000,2,01,202412,6,6,00,1,12,2454264,1368179,,T22,
262894911,SILVERCREST SENIOR HOUSING DEVELOPMENT FUND,% ELIAS M NEMNON,86-19 144TH STREET,BRIARWOOD,NY,11435-3135,0000,03,3,1000,200902,1,16,000000000,1,01,202312,8,5,01,0,12,13663608,861846,861846,L20,
