EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
813305310,FBC OF SH YOUTH MINISTRY,,57 HALSEY AVE,SOUTHAMPTON,NY,11968-3412,0000,03,3,1000,202207,1,16,000000000,5,01,201906,1,1,02,0,06,3949,106,106,O51,
813307866,HIGHLAND FRONTIERS INC,,15 WOODLAND DR,GARRISON,NY,10524-4200,0000,03,3,1200,201610,1,16,000000000,1,01,202306,0,0,02,0,06,0,0,0,N12,
813307878,CHARITY CHESS CHAMPIONSHIP INC,,1050 PARK AVENUE STE 6D,NEW YORK,NY,10028-1031,0000,03,3,1000,201607,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,,
813310048,WEST KILL COMMUNITY IMPROVEMENT ASSOCIATION INCORPORATED,,PO BOX 113,WEST KILL,NY,12492-0113,0000,03,3,1000,201702,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,S80,
813311094,BARE OPERA,% ESTHER MINHYUNG LEW,2158 35TH ST APT 2D,ASTORIA,NY,11105-2149,0000,03,3,1200,201610,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,A6A,
813311552,POPLAR RIDGE FIRE DEPARTMENT,,PO BOX 55,POPLAR RIDGE,NY,13139-0055,0000,03,3,1000,202107,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,M24,
813315946,OC SAFE CATS INC,% JODIE LOMELI,PO BOX 320,WASHINGTONVLE,NY,10992-0320,0000,03,3,1400,201608,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,D20,
813318308,LONG ISLAND FAMILY & CONSUMER SCIENCES PROFESSIONALS,% JONATHAN MOSENSON,2 APPLETREE LN,GLEN COVE,NY,11542-1425,0000,03,3,2000,201701,1,16,000000000,5,01,202412,0,0,02,0,12,0,0,0,B03,
813319166,SPECTRUM ARTS PRODUCTIONS,% CRAIG BANNISTER,505 COURT ST APT 2N,BROOKLYN,NY,11231-3961,0000,03,3,1000,202402,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,A20,
813320853,FRIENDS OF THE BUDAPEST JEWISH CEMETERY FOUNDATION,% MICHAEL PERL,20 HARVEST DR,SCARSDALE,NY,10583-7574,0000,03,3,1270,201702,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,X30,
813321017,CARBON COUNTY ANIMAL RESCUE & REHAB & SURGICAL CENTER S INC,,1722 BURNS AVENUE,WATERTOWN,NY,13601-4757,0000,03,3,1400,201703,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,D20,
813326112,CHABAD GARDEN CITY INC,% YAAKOV LIPSKIER,333 CHILDS AVE,GARDEN CITY,NY,11530-5401,0000,03,3,7000,201706,1,10,000000000,1,01,,0,0,06,0,12,,,,X30,
813330567,BEYOND ANIMAL RESCUE CORP,,23 TAYLOR SQ,WEST HARRISON,NY,10604-1908,0000,03,3,4000,201609,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,D20,BARC
813335942,CONG YETEV LEV SHUL INC,,68 7 SPRINGS MOUNTAIN RD UNIT 201,MONROE,NY,10950-7495,0000,03,3,1270,201705,1,10,000000000,1,01,,0,0,06,0,12,,,,X30,
813336280,BUFFALO GIRLCHOIR,% KATHLEEN BASSETT,20 W OAKWOOD PL,BUFFALO,NY,14214-2308,0000,03,3,2000,201703,1,15,000000000,1,01,202406,2,3,02,0,06,12097,49482,47678,A6B,
813336990,ALL STAR EMPIRE VOLLEYBALL CLUB INC,% GERALD WEINBERG,132- 58TH ROAD 2ND FL,FLUSHING,NY,11355-0000,0000,03,3,1000,201806,1,15,000000000,1,01,202312,4,5,01,0,12,345234,694546,694546,N60,
813338456,NEW YORK ELKS CAMP BRISTOL INC,% NYS ELKS ASSOCIATION INC,8631 HONEYCOMB PATH,CICERO,NY,13039-7844,0000,03,3,1200,201705,1,16,000000000,1,01,202406,6,3,01,0,06,4357226,92931,90723,N20,
813339885,COSPLAYNYC INC,,9210 AVENUE N APT 105,BROOKLYN,NY,11236-5247,0000,03,3,1200,201612,1,15,000000000,1,01,202212,1,0,02,0,12,1,0,0,B92,
813344298,HEALING THE WORLD MINISTRIES INC,,7038 65TH PLACE 1ST FLOOR STE 1L,RIDGEWOOD,NY,11385-6427,0000,03,3,1700,201609,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,Q33,
813344989,CATTARAUGUS COUNTY LAND BANK CORPORATION,% DEPARTMENT OF EDP&T,303 COURT ST,LITTLE VALLEY,NY,14755-1028,0000,03,3,1000,201704,1,15,000000000,1,01,202212,5,4,01,0,12,542264,425772,425772,S30,
813345844,ABG LIBERTY UNITED GRACE HOUSE OF PRAISE INC,% AVIS B GOULBOURNE,13036 178TH ST,JAMAICA,NY,11434-5854,0000,03,3,7000,201710,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
813346600,COMPLETE GIRLZ INC,% EARLENE TAYLOR,PO BOX 340422,JAMAICA,NY,11434-0422,0000,03,3,1200,201704,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,O50,
813346758,MARTHA MAHER-GARCIA MEMORIAL FOUNDATION INC,% MICHAEL PALERMO,2 OLD KATONAH DR,KATONAH,NY,10536-2806,0000,03,3,1000,201608,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,W12,
813347521,CPC OF THE WMM - NEWBURG NY - ONE INC,,24 LANDER ST,NEWBURGH,NY,12550-4938,6124,03,9,7000,201503,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
813347809,RIDE IT OUT CORP,,194 STATE HIGHWAY 5S,PATTERSONVLE,NY,12137-4332,0000,03,3,1000,201608,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,E86,
813348056,NORTH AMERICA BUDDHIST ASSOCIATION,,5101 8TH AVE STE 3F,BROOKLYN,NY,11220-2802,0000,03,3,7000,201702,1,10,000000000,1,01,,1,0,06,0,12,,,,X50,
813348814,SENSORY PROCESSING ALLIANCE INC,% KATHRYN DENISE PAYNE,4394 SAGEBRUSH CIR,MANLIUS,NY,13104-8300,0000,03,3,1000,201608,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,G48,
813350524,JOINT EDUCATION OUTREACH INC,% DAVID T NEUMAN,105 E 19TH ST APT 4A,NEW YORK,NY,10003-2139,0000,03,3,1000,201706,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,E19,
813352820,ROCHESTER BASSMASTERS INC,,7 ARROWHEAD RD,PITTSFORD,NY,14534-4130,0000,03,3,1000,201611,1,16,000000000,1,01,202403,0,0,02,0,03,0,0,0,N61,
813355590,FRIENDS OF PACK AND TROOP 253 INC,,4160 BOWNE ST APT 4G,FLUSHING,NY,11355-2649,0000,03,3,1200,201608,1,15,000000000,1,01,202408,0,0,02,0,08,0,0,0,B99,
813355763,FRIENDS OF THE FOOD INDUSTRY INC,,PO BOX 764,SUFFERN,NY,10901-0764,0000,03,3,1000,201608,1,15,000000000,1,01,202312,4,4,01,0,12,265029,107767,85058,T50,
813358606,LAMBDA THETA ALPHA,% IDALIS TORRES,410 E UPLAND,ITHACA,NY,14850-2551,5887,07,9,1000,201110,2,00,000000000,5,01,202406,0,0,02,0,06,0,0,0,B83,NORTH CAROLINA AREA 2
813358714,LIGHTHOUSE OF TRINITY FOUNDATION INC,,9 SHELTER ST,ROCHESTER,NY,14611-3713,0000,03,3,1000,201909,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,B82,
813360130,MEIR PANIM LACHAYAL INSTITUTE,% JACOB MALKA,390 KINGSTON AVE,BROOKLYN,NY,11225-3126,0000,03,3,7000,201809,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
813360510,DAVID SCHWARTZ FOUNDATION,% SACKS & CO,CO SACKS 600 THIRD AVE 2604,NEW YORK,NY,10016-0000,0000,03,3,1000,201810,1,04,000000000,1,01,202405,8,6,00,1,05,15360380,3004422,,T22,
813361872,HEARTS AND HOMES FOR REFUGEES,,PO BOX 8558,PELHAM,NY,10803-8558,0000,03,3,1000,201703,1,15,000000000,1,01,202312,5,5,01,0,12,742949,566441,566441,P84,
813367612,MOMS LOVE INC,% TAMARA PATTERSON,224 WEST 35TH STREET,NEW YORK,NY,10001-2507,0000,03,3,1000,202404,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,P20,
813368636,KANFEI YONEH FOUNDATION,,205 HEWES ST APT 2,BROOKLYN,NY,11211-8144,0000,03,3,1000,201611,1,04,000000000,2,01,202212,4,4,00,1,12,275590,150000,,T20,
813370238,TOVA BRUCHA FOUNDATION,,5107 14TH AVE,BROOKLYN,NY,11219-0000,0000,03,3,1000,201611,1,04,000000000,2,01,202212,3,1,00,1,12,37157,1,,T20,
813374510,AG AGAPE UNITED CHURCH,,18812 73RD AVE,FRESH MEADOWS,NY,11366-1701,0000,03,3,7000,201902,1,10,000000000,5,01,,0,0,06,0,12,,,,X20,
813375579,BUSINESS INFORMATION NETWORK OF LONG ISLAND,,PO BOX 198,JERICHO,NY,11753-0198,0000,06,3,2000,201611,2,00,000000000,1,01,202412,3,3,01,0,12,40844,98890,98890,S40,
813375806,JESSES WISH,% MARIAN NEWELL,332 EAST 91ST STREET,NEW YORK,NY,10128-5342,0000,03,3,1000,201608,1,15,000000000,5,01,202412,0,0,02,0,12,0,0,0,G30,
813376312,OPERATION KELOID INC,% MICHAEL E JONES,113 E 39TH ST,NEW YORK,NY,10016-0968,0000,03,3,1000,201702,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,G11,
813377971,YP HELPING YP FOUNDATION INC,,6008 8TH AVENUE 2FL,BROOKLYN,NY,11220-4338,0000,03,3,1000,201608,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,O12,
813380082,NEW LIFE WORLD HARVEST RESTORATION CENTER INC,,PO BOX 3084,BUFFALO,NY,14240-3084,0000,03,3,1000,201704,1,10,000000000,1,01,202212,1,3,06,0,12,2497,55401,55401,X20,
813380913,AMERICAN FRIENDS OF THE OXFORD PHILHARMONIC ORCHESTRA INC,% G WARREN WHITAKER,864 LEXINGTON AVENUE,NEW YORK,NY,10065-6659,0000,03,3,1200,201703,1,15,000000000,1,01,202312,3,4,01,0,12,77263,332441,310780,A12,
813381642,SHANGHAI JIAO TONG UNIVERSITY SCHOOL OF MEDICINE NORTH,% AIFANG SHI,1427 GREENE AVE APT 2,BROOKLYN,NY,11237-5060,0000,03,3,1000,201611,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,B84,
813383624,FREEDOM FOOD ALLIANCE INCORPORATED,% JALAL SABUR,4872 NY 9G,GERMANTOWN,NY,12526-0000,0000,03,3,1000,202502,1,15,000000000,1,01,202312,5,5,01,0,12,590375,621788,621788,K30,
813387060,NYC TATTOO HISTORY,% DAREDEVIL TATTOO,141 DIVISION STREET,NEW YORK,NY,10002-6143,0000,03,3,1200,201612,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,A40,
813388023,SEPHARDIC MIKVEH OF MIDWOOD INC,% DEBEVOISE & PLIMPTON LLP,CENTURION REALTY 500 5TH AVE 39 F,NEW YORK,NY,10110-0000,0000,03,3,7000,201609,1,15,000000000,1,01,202412,7,6,01,0,12,9541394,1544153,1544153,X30,
813388363,MAPLE CITY DEVELOPMENT CORPORATION,,87 E WASHINGTON ST,HORNELL,NY,14843-1453,0000,03,3,1000,201802,1,16,000000000,1,01,202412,4,3,01,0,12,441801,63771,43990,L21,
813392290,CPC OF THE WMM- WEST 207 NY-ONE INC,,529 W 207TH ST,NEW YORK,NY,10034-2645,6124,03,9,7000,201503,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
813395746,EAST AURORA SWIM TEAM BOOSTERS CLUB INC,,575 OAKWOOD AVE,EAST AURORA,NY,14052-2353,0000,03,3,1000,201711,1,16,000000000,1,01,202312,2,3,01,0,12,21642,59530,59530,N66,CHRIS MUSSHAFEN
813396710,MASJID KHATM E NUBUWWAT INC,,1322 62ND STREET,BROOKLYN,NY,11219-5308,0000,03,3,1700,201608,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,X40,
813397269,IMANI THEATRE ENSEMBLE INC,% MICHAEL YAWN,2340 SUITE A LYELL AVENUE,ROCHESTER,NY,14606-0000,0000,03,3,1000,201703,1,15,000000000,1,01,202412,1,1,02,0,12,924,1940,1940,A65,IMANI THEATRE ENSEMBLE
813397623,ENSEMBLE IPSE INC,,671A QUINCY STREET APT 1,BROOKLYN,NY,11221-2209,0000,03,3,1200,201802,1,15,000000000,1,01,202406,0,0,02,0,06,0,0,0,A6C,
813399702,RISING REDHAWKS YOUTH LACROSSE INC,,PO BOX 260,CENTRAL SQ,NY,13036-0260,0000,03,3,1000,201903,1,16,000000000,1,01,202501,0,0,02,0,01,0,0,0,,
813400037,AMERICAN FRIENDS OF MERCAZ HATORAH INC,,PO BOX 977,CHAMPLAIN,NY,12919-0977,0000,03,3,1270,202306,1,15,000000000,1,01,202312,2,4,01,0,12,20556,285742,285742,B12,
813400078,BAURIA JANA KALLYAN SAMITY INC,% KAZI M HAYAT,533 EAST 2ND STREET STE C5,BROOKLYN,NY,11218-4535,0000,03,3,1000,202403,1,15,000000000,1,01,202312,4,3,01,0,12,137825,74542,74542,P20,
813401773,WYANDANCH FAMILY & RECOGNITION DAY INC,% CHARLES JACKSON,PO BOX 585,WHEATLEY HTS,NY,11798-0585,0000,03,3,1200,202006,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,P99,
813401822,CHABAD YOUNG PROFESSIONALS,,3 WEST 57TH STREET,NEW YORK,NY,10019-3407,0000,03,3,1700,201703,1,10,000000000,1,01,,0,0,06,0,12,,,,X30,
813406914,FRIENDS OF WORLD OF INQUIRY INC,% DAVIN REDDINGTON,1703 MONROE AVE,ROCHESTER,NY,14618-1431,0000,03,3,1200,202408,1,16,000000000,1,01,202406,0,0,02,0,06,0,0,0,B12,
813411566,BOULEVARD APPRECIATION NEIGHBORHOOD ASSOCIATION INC,% CHRISTOPHER MARNEY,PO BOX 9306,SCHENECTADY,NY,12309-0306,0000,04,3,3000,201804,2,00,000000000,1,01,202412,0,0,02,0,12,0,0,0,S11,
813412229,LIGHT UP THE WORLD INC,% COCHAV SHIMON LIANI,692 THOMAS S BOYLAND ST,BROOKLYN,NY,11212-5035,0000,03,3,7000,201706,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,X30,
813412914,FRIENDS OF BROADWAY MARKET DISTRICT INC,,999 BROADWAY,BUFFALO,NY,14212-1369,0000,03,3,2000,201704,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,S11,
813414332,7 X 24 EXCHANGE INC,% KATHLEEN DOLCI,PO BOX 61360,STATEN ISLAND,NY,10306-7360,5843,06,9,2000,201102,2,00,000000000,1,01,202412,0,0,02,0,12,0,0,0,,GREATER PITTSBURGH REGION CHAPTER
813414414,NO DEAR INC,% EMILY BRANDT,133 CONSELYEA ST APT 1F,BROOKLYN,NY,11211-2476,0000,03,3,1200,201609,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,B99,
813414903,CONGREGATION KAHAL CHAREIDIM DOLYMPIA,,155 ROUTE 306,MONSEY,NY,10952-2611,0000,03,3,1270,201612,1,10,000000000,1,01,,0,0,06,0,12,,,,X30,
813416500,SHLUCHOT HAMELECH INC,,609 MONTGOMERY ST,BROOKLYN,NY,11225-3129,0000,03,3,1700,201608,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,X30,
813417067,LOVE AND HOPE MISSION CORP,% STEPHEN HS CHOI,2200 MARCUS AVE STE A,NEW HYDE PARK,NY,11042-1043,0000,03,3,1000,201706,1,15,000000000,1,01,202406,5,4,01,0,06,586979,163370,163370,Q11,
813418523,INDIAN MOTORCYCLE RIDERS GROUP OF MINEOLA INC,,29 GLENBROOK RD,HICKSVILLE,NY,11801-4836,0000,07,3,1000,202108,0,00,000000000,1,01,202412,0,0,02,0,12,0,0,0,,
813422723,THE ART PROJECT INC,,26 SHEPHERD LN,ROSLYN HTS,NY,11577-2507,0000,03,3,1278,201608,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,P20,
813423039,ANDREW RINALDI MEMORIAL FUND,% MARC L RINALDI,500 MAMARONECK AVE STE 301,HARRISON,NY,10528-1648,0000,03,3,1200,201608,1,15,000000000,1,01,202412,3,1,02,0,12,38216,7722,7722,T50,
813423147,SKAGGS FAMILY FOUNDATION,% C/O THE AYCO COMPANY,PO BOX 15201,ALBANY,NY,12212-5201,0000,03,3,1200,201610,1,04,000000000,1,01,202412,6,5,00,1,12,1769127,888675,,T22,
813423564,LESTRANGE VIOLS LTD,,648 E MILLER RD,BROOKTONDALE,NY,14817-9568,0000,03,3,2000,201805,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,A68,LESTRANGE VIOLS
813423573,CHARLES ENSLEY SCHOLARSHIP FOUNDATION OF THE SOC SER EMPL UNI,,1501 BROADWAY FRNT 4,NEW YORK,NY,10036-5505,0000,03,3,2000,201702,1,15,000000000,2,01,202406,3,0,02,0,06,57061,0,0,B82,
813427569,MIFALOT SIMCHA INC,,1310 AVENUE P,BROOKLYN,NY,11229-1106,0000,03,3,1000,201705,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,T31,
813428274,TRUE NORTH HEALTH MANAGEMENT INC,% NORTHWELL HEALTH INC,972 BRUSH HOLLOW RD 5TH FL,WESTBURY,NY,11590-1740,0000,03,3,1000,201906,1,21,000000000,1,01,202312,1,0,02,0,12,1,0,0,E21,
813428818,COMMACK BASKETBALL ASSOCIATION CORP,,169 COMMACK RD H264,COMMACK,NY,11725-3442,0000,03,3,1200,202406,1,16,000000000,1,01,202406,4,4,01,0,06,102771,171073,171073,N62,
813431441,WESTERN NEW YORK INTEGRATED CARE COLLABORATIVE INC,,742 DELAWARE AVE,BUFFALO,NY,14209-2202,0000,03,3,1000,201807,1,15,000000000,1,01,202312,3,5,01,0,12,25976,530054,530054,E60,
813431553,VETERANS MOTORCYCLE CLUB NEW YORK CHAPTER 8,% ROBERT BANNON,6437 AMSTERDAM RD,SCOTIA,NY,12302-6449,0000,03,3,1000,201608,1,04,000000000,1,01,202412,3,2,00,1,12,51444,20930,,W30,
813431905,7 X 24 EXCHANGE INC,% KATHLEEN DOLCI,PO BOX 61360,STATEN ISLAND,NY,10306-7360,5843,06,9,2000,201102,2,00,000000000,1,01,202412,0,0,02,0,12,0,0,0,S41,WESTERN NEW YORK CHAPTER
813434815,HOPE OF THE HEART INTERNATIONAL MINISTRES INC,% REV DELANO JACOBS,300 HAWTHORNE AVE,YONKERS,NY,10705-1831,0000,03,3,1270,202201,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
813435129,CHILDRENS INSTITUTE OF FASHION ARTS INC,% BRITTA WHEELER,80 HAVEN AVE APT 3A,NEW YORK,NY,10032-2617,0000,03,3,2000,201704,1,16,000000000,1,01,202406,2,3,01,0,06,18277,62478,62478,A20,
813437641,SMF FOUNDATION GC,% PETER GROSSMAN,545 MADISON AVENUE SUITE 600,NEW YORK,NY,10022-4219,0000,03,3,1000,201611,1,04,000000000,1,01,202312,1,4,00,1,12,1267,300000,,T20,
813438477,KINGDOM PROPRIETORS INC,% JOSEPH J COLASACCO,PO BOX 689,CANANDAIGUA,NY,14424-0689,0000,03,3,1000,201608,1,15,000000000,1,01,202412,1,3,02,0,12,7529,34978,33093,L81,
813438642,IJO OTURA RIGBE INC,% DONETTE PETERSON,277 MAPLE ST,BROOKLYN,NY,11225-5106,0000,03,3,1200,201909,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,A20,
813438830,GUARDIANS FOR VETERANS INC,% KEVIN T ELDER,11 COHILL RD,VALLEY STREAM,NY,11580-5115,0000,03,3,1000,201704,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,W30,
813439431,BURY VESHULEM,,1227 41ST ST,BROOKLYN,NY,11218-1910,0000,03,3,7000,201807,1,10,000000000,1,01,,0,0,06,0,07,,,,X20,
813442052,JIMMY LEE SCHOLARSHIP FUND,% PAUL S MCNAMARA,PO BOX 229,PURCHASE,NY,10577-0229,0000,03,3,1200,201610,1,15,000000000,1,01,202406,3,3,01,0,06,70194,62117,62117,B82,
813443878,MASONS MISSION FOUNDATION INC,% JASON EVCHICH,4927 CLOVERLEAF LN,LOCKPORT,NY,14094-9681,0000,03,3,1000,201608,1,15,000000000,1,01,202312,3,3,02,0,12,58247,43150,43150,P99,
813444374,LIFE CHURCH OF THE CHRISTIAN AND MISSIONARY ALLIANCE,% BRUCE TERPSTRA,474 WANTAGH AVE,LEVITTOWN,NY,11756-5321,2284,03,9,7000,197205,1,10,001000000,5,01,,0,0,06,0,12,,,,,LIFE CHURCH
813444604,3500 PARK APTS HOUSING DEVELOPMENT FUND COMPANY INC,% THE BRIDGE INC,290 LENOX AVENUE 3RD FLOOR,NEW YORK,NY,10027-4991,0000,04,3,3000,201610,2,00,000000000,1,01,202309,0,0,02,0,09,0,0,0,L20,
813445051,REGGAE MATH FOUNDATION INC,,450 FRONT ST STE B,STATEN ISLAND,NY,10304-3891,0000,03,3,1000,201703,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,Q30,
813445310,FRONT ROW PLAYERS,,131 WEST SENECA STREET,MANLIUS,NY,13104-2444,0000,03,3,1000,201612,1,16,000000000,1,01,202412,2,3,01,0,12,19152,85434,81484,A65,
813451349,SULLIVAN 180 INC,% PETER RACETTE,ONE CABLEVISION CENTER,LIBERTY,NY,12754-0000,0000,03,3,1200,201708,1,15,000000000,1,01,202312,5,6,01,0,12,578643,2494003,2494003,S20,
813451643,NEW YORK INFERNO FASTPITCH INC,% MR CHARLES RIGHETTI,123 LEONORE RD,BUFFALO,NY,14226-2035,0000,03,3,1200,201701,1,16,000000000,1,01,202408,0,0,02,0,08,0,0,0,N63,
813452061,OPERA ITHACA INCORPORATED,% ZACHARY JAMES,PO BOX 71,ITHACA,NY,14851-0071,0000,03,3,2000,201610,1,15,000000000,1,01,202312,3,4,01,0,12,53060,238031,238031,A6A,OPERA ITHACA
813452868,CAMP BRESLEV,,123 S 8TH ST APT 7C,BROOKLYN,NY,11211-8739,0000,03,3,7000,201708,1,10,000000000,1,01,,0,0,06,0,12,,,,X30,
813453289,BRIGHT HOPE CENTER INC,% ELIZABETH K ZAHDAN,1856 STATE ST,SCHENECTADY,NY,12304-2034,0000,03,3,2000,201702,1,11,000000000,1,01,202406,0,0,02,0,06,0,0,0,,
813453882,CONGREGATION LUMINOUS INC,,34 FRANKLIN AVE STE 214,BROOKLYN,NY,11205-1221,0000,03,3,7000,201609,1,10,000000000,1,01,,0,0,06,0,12,,,,X30,PERL RUBEL
813454390,TILLERSON FOUNDATION,% THE AYCO COMPANY LP,PO BOX 15201,ALBANY,NY,12212-5201,0000,03,3,1000,201610,1,04,000000000,1,01,202312,8,7,00,1,12,16767536,6278334,,T20,
813455023,ALLIANCE CARE NETWORK OF NY INC,% RUSSELL HUANG,60 E 42ND ST,NEW YORK,NY,10165-0006,0000,03,3,1000,201703,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,F32,
813457368,CHURCH CITY USA INC,,13935 88TH AVE,JAMAICA,NY,11435-3221,0000,03,3,1000,201709,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
813464129,LONG ISLAND YOUTH CLUB INC,% JULE HUSTON,445 BROADHOLLOW RD STE 215,MELVILLE,NY,11747-3601,0000,03,3,1200,201612,1,15,000000000,1,01,202312,1,3,01,0,12,36,64023,17345,O50,
813466183,CHINESE QIPAO SOCIETY USA HEADQUARTER INC,,133-38 SANFORD AVE,FLUSHING,NY,11355-3967,0000,03,3,1000,201612,1,16,000000000,1,01,202407,1,0,02,0,07,1,0,0,N50,
813468088,DIAMONDS AND PEARLS,,PO BOX 1026,NYACK,NY,10960-8026,0000,03,3,1000,201610,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,O50,
813468967,CONEY ISLAND MERCHANT ASSOCIATION INC,,929 CONEY ISLAND AVE,BROOKLYN,NY,11230-1401,0000,03,3,1270,201608,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,S20,
813470485,STEPHANIES SHEPHERDS,% STEOHANIE DEROSE,123 MAIN,WAPPINGERS FALLS,NY,12590-0000,0000,03,3,1240,201703,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,D20,
813475487,BLUELIGHT DEVELOPMENT GROUP INC,% TRAVON T JACKSON,1360 WEMPLE LN,SCHENECTADY,NY,12309-2429,0000,03,3,1000,201608,1,15,000000000,1,01,202312,3,4,01,0,12,81606,250276,178963,L80,
813476450,CHASDEI CHAVA FUND INC,,14 CORTLAND RD,MONSEY,NY,10952-1623,0000,03,3,1000,201608,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,T30,CC FUND
